chr	start	end	gene_id	strand	kgID	bioentity	symbol	gene_info
chr9	33001579	33002579	uc064snr.1_up_1000_chr9_33001580_r	-	uc064snr.1	RGD:628740	APTX	aprataxin
chr9	33001597	33002597	uc064snz.1_up_1000_chr9_33001598_r	-	uc064snz.1	RGD:628740	APTX	aprataxin
chr9	33001604	33002604	uc003zry.4_up_1000_chr9_33001605_r	-	uc003zry.4	RGD:628740	APTX	aprataxin
chr9	33001607	33002607	uc003zrw.4_up_1000_chr9_33001608_r	-	uc003zrw.4	RGD:628740	APTX	aprataxin
chr9	33001607	33002607	uc064snv.1_up_1000_chr9_33001608_r	-	uc064snv.1	RGD:628740	APTX	aprataxin
chr9	33001612	33002612	uc003zrr.4_up_1000_chr9_33001613_r	-	uc003zrr.4	RGD:628740	APTX	aprataxin
chr9	33001612	33002612	uc064sns.1_up_1000_chr9_33001613_r	-	uc064sns.1	RGD:628740	APTX	aprataxin
chr9	33001612	33002612	uc064soa.1_up_1000_chr9_33001613_r	-	uc064soa.1	RGD:628740	APTX	aprataxin
chr9	33001619	33002619	uc064snx.1_up_1000_chr9_33001620_r	-	uc064snx.1	RGD:628740	APTX	aprataxin
chr9	33001619	33002619	uc064sny.1_up_1000_chr9_33001620_r	-	uc064sny.1	RGD:628740	APTX	aprataxin
chr9	33001628	33002628	uc064snf.1_up_1000_chr9_33001629_r	-	uc064snf.1	RGD:628740	APTX	aprataxin
chr9	33001628	33002628	uc064sod.1_up_1000_chr9_33001629_r	-	uc064sod.1	RGD:628740	APTX	aprataxin
chr9	33001641	33002641	uc003zru.4_up_1000_chr9_33001642_r	-	uc003zru.4	RGD:628740	APTX	aprataxin
chr9	33001641	33002641	uc064snw.1_up_1000_chr9_33001642_r	-	uc064snw.1	RGD:628740	APTX	aprataxin
chr9	33024987	33025987	uc064sof.1_up_1000_chr9_33024988_r	-	uc064sof.1	RGD:628740	APTX	aprataxin
chr9	33025110	33026110	uc064soe.1_up_1000_chr9_33025111_r	-	uc064soe.1	RGD:628740	APTX	aprataxin
chr9	33025112	33026112	uc064snt.1_up_1000_chr9_33025113_r	-	uc064snt.1	RGD:628740	APTX	aprataxin
chr9	33025168	33026168	uc064soc.1_up_1000_chr9_33025169_r	-	uc064soc.1	RGD:628740	APTX	aprataxin
chr9	35057833	35058833	uc064svp.1_up_1000_chr9_35057834_r	-	uc064svp.1	RGD:621595	VCP	valosin-containing protein
chr9	35059892	35060892	uc064svq.1_up_1000_chr9_35059893_r	-	uc064svq.1	RGD:621595	VCP	valosin-containing protein
chr9	35061630	35062630	uc064svr.1_up_1000_chr9_35061631_r	-	uc064svr.1	RGD:621595	VCP	valosin-containing protein
chr9	35072014	35073014	uc064svt.1_up_1000_chr9_35072015_r	-	uc064svt.1	RGD:621595	VCP	valosin-containing protein
chr9	35072549	35073549	uc064svo.1_up_1000_chr9_35072550_r	-	uc064svo.1	RGD:621595	VCP	valosin-containing protein
chr9	35072627	35073627	uc064svs.1_up_1000_chr9_35072628_r	-	uc064svs.1	RGD:621595	VCP	valosin-containing protein
chr9	35073249	35074249	uc003zvy.3_up_1000_chr9_35073250_r	-	uc003zvy.3	RGD:621595	VCP	valosin-containing protein
chr9	70257961	70258961	uc004ahr.3_up_1000_chr9_70257962_f	+	uc004ahr.3	RGD:1307492	SMC5	structural maintenance of chromosomes 5
chr9	70281471	70282471	uc064tqy.1_up_1000_chr9_70281472_f	+	uc064tqy.1	RGD:1307492	SMC5	structural maintenance of chromosomes 5
chr9	70322572	70323572	uc064trb.1_up_1000_chr9_70322573_f	+	uc064trb.1	RGD:1307492	SMC5	structural maintenance of chromosomes 5
chr9	70345391	70346391	uc064trc.1_up_1000_chr9_70345392_f	+	uc064trc.1	RGD:1307492	SMC5	structural maintenance of chromosomes 5
chr9	95126918	95127918	uc064umb.1_up_1000_chr9_95126919_r	-	uc064umb.1	RGD:2593	FANCC	Fanconi anemia, complementation group C
chr9	95127420	95128420	uc064ume.1_up_1000_chr9_95127421_r	-	uc064ume.1	RGD:2593	FANCC	Fanconi anemia, complementation group C
chr9	95135373	95136373	uc064umc.1_up_1000_chr9_95135374_r	-	uc064umc.1	RGD:2593	FANCC	Fanconi anemia, complementation group C
chr9	95135543	95136543	uc064umd.1_up_1000_chr9_95135544_r	-	uc064umd.1	RGD:2593	FANCC	Fanconi anemia, complementation group C
chr9	95150033	95151033	uc064umg.1_up_1000_chr9_95150034_r	-	uc064umg.1	RGD:2593	FANCC	Fanconi anemia, complementation group C
chr9	95316894	95317894	uc064umi.1_up_1000_chr9_95316895_r	-	uc064umi.1	RGD:2593	FANCC	Fanconi anemia, complementation group C
chr9	95317225	95318225	uc022bkl.2_up_1000_chr9_95317226_r	-	uc022bkl.2	RGD:2593	FANCC	Fanconi anemia, complementation group C
chr9	95317702	95318702	uc004avh.4_up_1000_chr9_95317703_r	-	uc004avh.4	RGD:2593	FANCC	Fanconi anemia, complementation group C
chr9	95317709	95318709	uc004avi.5_up_1000_chr9_95317710_r	-	uc004avi.5	RGD:2593	FANCC	Fanconi anemia, complementation group C
chr9	95317709	95318709	uc064umh.1_up_1000_chr9_95317710_r	-	uc064umh.1	RGD:2593	FANCC	Fanconi anemia, complementation group C
chr9	95874700	95875700	uc004avt.5_up_1000_chr9_95874701_f	+	uc004avt.5	RGD:1561537	ERCC6L2	ERCC excision repair 6 like 2
chr9	95875142	95876142	uc064uno.1_up_1000_chr9_95875143_f	+	uc064uno.1	RGD:1561537	ERCC6L2	ERCC excision repair 6 like 2
chr9	95914800	95915800	uc064unq.1_up_1000_chr9_95914801_f	+	uc064unq.1	RGD:1561537	ERCC6L2	ERCC excision repair 6 like 2
chr9	95921401	95922401	uc064unr.1_up_1000_chr9_95921402_f	+	uc064unr.1	RGD:1561537	ERCC6L2	ERCC excision repair 6 like 2
chr9	95922352	95923352	uc064uns.1_up_1000_chr9_95922353_f	+	uc064uns.1	RGD:1561537	ERCC6L2	ERCC excision repair 6 like 2
chr9	95940503	95941503	uc064unt.1_up_1000_chr9_95940504_f	+	uc064unt.1	RGD:1561537	ERCC6L2	ERCC excision repair 6 like 2
chr9	95965649	95966649	uc064unu.1_up_1000_chr9_95965650_f	+	uc064unu.1	RGD:1561537	ERCC6L2	ERCC excision repair 6 like 2
chr9	95971836	95972836	uc064unv.1_up_1000_chr9_95971837_f	+	uc064unv.1	RGD:1561537	ERCC6L2	ERCC excision repair 6 like 2
chr9	97675955	97676955	uc064uqv.1_up_1000_chr9_97675956_r	-	uc064uqv.1	RGD:1308769	XPA	XPA, DNA damage recognition and repair factor
chr9	97697293	97698293	uc064uqu.1_up_1000_chr9_97697294_r	-	uc064uqu.1	RGD:1308769	XPA	XPA, DNA damage recognition and repair factor
chr9	97697295	97698295	uc064uqw.1_up_1000_chr9_97697296_r	-	uc064uqw.1	RGD:1308769	XPA	XPA, DNA damage recognition and repair factor
chr9	97697357	97698357	uc004axr.5_up_1000_chr9_97697358_r	-	uc004axr.5	RGD:1308769	XPA	XPA, DNA damage recognition and repair factor
chr9	107282136	107283136	uc064uyi.1_up_1000_chr9_107282137_f	+	uc064uyi.1	RGD:1562958	RAD23B	RAD23 homolog B, nucleotide excision repair protein
chr9	107282278	107283278	uc004bde.4_up_1000_chr9_107282279_f	+	uc004bde.4	RGD:1562958	RAD23B	RAD23 homolog B, nucleotide excision repair protein
chr9	107283052	107284052	uc022blj.2_up_1000_chr9_107283053_f	+	uc022blj.2	RGD:1562958	RAD23B	RAD23 homolog B, nucleotide excision repair protein
chr9	107283694	107284694	uc064uyj.1_up_1000_chr9_107283695_f	+	uc064uyj.1	RGD:1562958	RAD23B	RAD23 homolog B, nucleotide excision repair protein
chr9	107305541	107306541	uc064uyl.1_up_1000_chr9_107305542_f	+	uc064uyl.1	RGD:1562958	RAD23B	RAD23 homolog B, nucleotide excision repair protein
chr9	112718086	112719086	uc064vcr.1_up_1000_chr9_112718087_r	-	uc064vcr.1	RGD:1307983	INIP	INTS3 and NABP interacting protein
chr9	112718089	112719089	uc064vcp.1_up_1000_chr9_112718090_r	-	uc064vcp.1	RGD:1307983	INIP	INTS3 and NABP interacting protein
chr9	112718107	112719107	uc064vcs.1_up_1000_chr9_112718108_r	-	uc064vcs.1	RGD:1307983	INIP	INTS3 and NABP interacting protein
chr9	112718117	112719117	uc064vct.1_up_1000_chr9_112718118_r	-	uc064vct.1	RGD:1307983	INIP	INTS3 and NABP interacting protein
chr9	112718149	112719149	uc064vcq.1_up_1000_chr9_112718150_r	-	uc064vcq.1	RGD:1307983	INIP	INTS3 and NABP interacting protein
chr9	112718236	112719236	uc004bgg.4_up_1000_chr9_112718237_r	-	uc004bgg.4	RGD:1307983	INIP	INTS3 and NABP interacting protein
chr9	113410343	113411343	uc064veh.1_up_1000_chr9_113410344_r	-	uc064veh.1	RGD:1359475	POLE3	DNA polymerase epsilon 3, accessory subunit
chr9	113410350	113411350	uc064vei.1_up_1000_chr9_113410351_r	-	uc064vei.1	RGD:1359475	POLE3	DNA polymerase epsilon 3, accessory subunit
chr9	113410382	113411382	uc011lxg.3_up_1000_chr9_113410383_r	-	uc011lxg.3	RGD:1359475	POLE3	DNA polymerase epsilon 3, accessory subunit
chr9	113410672	113411672	uc004bhn.4_up_1000_chr9_113410673_r	-	uc004bhn.4	RGD:1359475	POLE3	DNA polymerase epsilon 3, accessory subunit
chr9	127784678	127785678	uc022bnr.2_up_1000_chr9_127784679_f	+	uc022bnr.2	RGD:1359638	CDK9	cyclin-dependent kinase 9
chr9	127785048	127786048	uc004bse.3_up_1000_chr9_127785049_f	+	uc004bse.3	RGD:1359638	CDK9	cyclin-dependent kinase 9
chr9	127785073	127786073	uc064vxk.1_up_1000_chr9_127785074_f	+	uc064vxk.1	RGD:1359638	CDK9	cyclin-dependent kinase 9
chr9	127786499	127787499	uc064vxl.1_up_1000_chr9_127786500_f	+	uc064vxl.1	RGD:1359638	CDK9	cyclin-dependent kinase 9
chr9	127787421	127788421	uc064vxm.1_up_1000_chr9_127787422_f	+	uc064vxm.1	RGD:1359638	CDK9	cyclin-dependent kinase 9
chr9	128274378	128275378	uc064wdh.1_up_1000_chr9_128274379_f	+	uc064wdh.1	RGD:1559966	SWI5	SWI5 homologous recombination repair protein
chr9	128274438	128275438	uc064wdi.1_up_1000_chr9_128274439_f	+	uc064wdi.1	RGD:1559966	SWI5	SWI5 homologous recombination repair protein
chr9	128275145	128276145	uc004bup.4_up_1000_chr9_128275146_f	+	uc004bup.4	RGD:1559966	SWI5	SWI5 homologous recombination repair protein
chr9	128275221	128276221	uc064wdj.1_up_1000_chr9_128275222_f	+	uc064wdj.1	RGD:1559966	SWI5	SWI5 homologous recombination repair protein
chr9	128275241	128276241	uc064wdk.1_up_1000_chr9_128275242_f	+	uc064wdk.1	RGD:1559966	SWI5	SWI5 homologous recombination repair protein
chr9	128275243	128276243	uc064wdl.1_up_1000_chr9_128275244_f	+	uc064wdl.1	RGD:1559966	SWI5	SWI5 homologous recombination repair protein
chr9	132275382	132276382	uc064wrz.1_up_1000_chr9_132275383_r	-	uc064wrz.1	RGD:1565575	SETX	senataxin
chr9	132278109	132279109	uc064wsb.1_up_1000_chr9_132278110_r	-	uc064wsb.1	RGD:1565575	SETX	senataxin
chr9	132286497	132287497	uc064wsc.1_up_1000_chr9_132286498_r	-	uc064wsc.1	RGD:1565575	SETX	senataxin
chr9	132311856	132312856	uc064wsa.1_up_1000_chr9_132311857_r	-	uc064wsa.1	RGD:1565575	SETX	senataxin
chr9	132354985	132355985	uc004cbk.4_up_1000_chr9_132354986_r	-	uc004cbk.4	RGD:1565575	SETX	senataxin
chrX	14869243	14870243	uc064ybw.1_up_1000_chrX_14869244_r	-	uc064ybw.1	RGD:1561555	FANCB	Fanconi anemia, complementation group B
chrX	14873052	14874052	uc064ybv.1_up_1000_chrX_14873053_r	-	uc064ybv.1	RGD:1561555	FANCB	Fanconi anemia, complementation group B
chrX	14873062	14874062	uc004cwg.1_up_1000_chrX_14873063_r	-	uc004cwg.1	RGD:1561555	FANCB	Fanconi anemia, complementation group B
chrX	14873069	14874069	uc004cwh.2_up_1000_chrX_14873070_r	-	uc004cwh.2	RGD:1561555	FANCB	Fanconi anemia, complementation group B
chrX	24027186	24028186	uc004dba.5_up_1000_chrX_24027187_r	-	uc004dba.5	RGD:1563101	KLHL15	kelch-like family member 15
chrX	24692918	24693918	uc064yjy.1_up_1000_chrX_24692919_f	+	uc064yjy.1	RGD:621816	POLA1	DNA polymerase alpha 1, catalytic subunit
chrX	24692946	24693946	uc004dbl.4_up_1000_chrX_24692947_f	+	uc004dbl.4	RGD:621816	POLA1	DNA polymerase alpha 1, catalytic subunit
chrX	24692946	24693946	uc064yjz.1_up_1000_chrX_24692947_f	+	uc064yjz.1	RGD:621816	POLA1	DNA polymerase alpha 1, catalytic subunit
chrX	24725932	24726932	uc064ykb.1_up_1000_chrX_24725933_f	+	uc064ykb.1	RGD:621816	POLA1	DNA polymerase alpha 1, catalytic subunit
chrX	24744502	24745502	uc064ykc.1_up_1000_chrX_24744503_f	+	uc064ykc.1	RGD:621816	POLA1	DNA polymerase alpha 1, catalytic subunit
chrX	24811829	24812829	uc064ykd.1_up_1000_chrX_24811830_f	+	uc064ykd.1	RGD:621816	POLA1	DNA polymerase alpha 1, catalytic subunit
chrX	53382646	53383646	uc033eer.2_up_1000_chrX_53382647_r	-	uc033eer.2	RGD:61991	SMC1A	structural maintenance of chromosomes 1A
chrX	53396378	53397378	uc064zkt.1_up_1000_chrX_53396379_r	-	uc064zkt.1	RGD:61991	SMC1A	structural maintenance of chromosomes 1A
chrX	53422017	53423017	uc064zkv.1_up_1000_chrX_53422018_r	-	uc064zkv.1	RGD:61991	SMC1A	structural maintenance of chromosomes 1A
chrX	53422669	53423669	uc064zku.1_up_1000_chrX_53422670_r	-	uc064zku.1	RGD:61991	SMC1A	structural maintenance of chromosomes 1A
chrX	53422728	53423728	uc004dsg.4_up_1000_chrX_53422729_r	-	uc004dsg.4	RGD:61991	SMC1A	structural maintenance of chromosomes 1A
chrX	53422728	53423728	uc011moe.3_up_1000_chrX_53422729_r	-	uc011moe.3	RGD:61991	SMC1A	structural maintenance of chromosomes 1A
chrX	53534659	53535659	uc064zle.1_up_1000_chrX_53534660_r	-	uc064zle.1	RGD:1561763	HUWE1	HECT, UBA and WWE domain containing 1, E3 ubiquitin protein ligase
chrX	53536651	53537651	uc064zlf.1_up_1000_chrX_53536652_r	-	uc064zlf.1	RGD:1561763	HUWE1	HECT, UBA and WWE domain containing 1, E3 ubiquitin protein ligase
chrX	53538467	53539467	uc064zlg.1_up_1000_chrX_53538468_r	-	uc064zlg.1	RGD:1561763	HUWE1	HECT, UBA and WWE domain containing 1, E3 ubiquitin protein ligase
chrX	53542872	53543872	uc064zlh.1_up_1000_chrX_53542873_r	-	uc064zlh.1	RGD:1561763	HUWE1	HECT, UBA and WWE domain containing 1, E3 ubiquitin protein ligase
chrX	53547809	53548809	uc064zli.1_up_1000_chrX_53547810_r	-	uc064zli.1	RGD:1561763	HUWE1	HECT, UBA and WWE domain containing 1, E3 ubiquitin protein ligase
chrX	53548052	53549052	uc064zlj.1_up_1000_chrX_53548053_r	-	uc064zlj.1	RGD:1561763	HUWE1	HECT, UBA and WWE domain containing 1, E3 ubiquitin protein ligase
chrX	53549505	53550505	uc004dsq.2_up_1000_chrX_53549506_r	-	uc004dsq.2	RGD:1561763	HUWE1	HECT, UBA and WWE domain containing 1, E3 ubiquitin protein ligase
chrX	53625478	53626478	uc064zll.1_up_1000_chrX_53625479_r	-	uc064zll.1	RGD:1561763	HUWE1	HECT, UBA and WWE domain containing 1, E3 ubiquitin protein ligase
chrX	53628526	53629526	uc064zlm.1_up_1000_chrX_53628527_r	-	uc064zlm.1	RGD:1561763	HUWE1	HECT, UBA and WWE domain containing 1, E3 ubiquitin protein ligase
chrX	53631752	53632752	uc064zln.1_up_1000_chrX_53631753_r	-	uc064zln.1	RGD:1561763	HUWE1	HECT, UBA and WWE domain containing 1, E3 ubiquitin protein ligase
chrX	53654107	53655107	uc064zlc.1_up_1000_chrX_53654108_r	-	uc064zlc.1	RGD:1561763	HUWE1	HECT, UBA and WWE domain containing 1, E3 ubiquitin protein ligase
chrX	53684169	53685169	uc064zld.1_up_1000_chrX_53684170_r	-	uc064zld.1	RGD:1561763	HUWE1	HECT, UBA and WWE domain containing 1, E3 ubiquitin protein ligase
chrX	53684169	53685169	uc064zlo.1_up_1000_chrX_53684170_r	-	uc064zlo.1	RGD:1561763	HUWE1	HECT, UBA and WWE domain containing 1, E3 ubiquitin protein ligase
chrX	53686728	53687728	uc064zlk.1_up_1000_chrX_53686729_r	-	uc064zlk.1	RGD:1561763	HUWE1	HECT, UBA and WWE domain containing 1, E3 ubiquitin protein ligase
chrX	53686729	53687729	uc033eew.2_up_1000_chrX_53686730_r	-	uc033eew.2	RGD:1561763	HUWE1	HECT, UBA and WWE domain containing 1, E3 ubiquitin protein ligase
chrX	54999356	55000356	uc004dtz.5_up_1000_chrX_54999357_f	+	uc004dtz.5	RGD:1565983	APEX2	apurinic/apyrimidinic endodeoxyribonuclease 2
chrX	54999392	55000392	uc064znq.1_up_1000_chrX_54999393_f	+	uc064znq.1	RGD:1565983	APEX2	apurinic/apyrimidinic endodeoxyribonuclease 2
chrX	55488817	55489817	uc064zod.1_up_1000_chrX_55488818_r	-	uc064zod.1	RGD:1562211	USP51	ubiquitin specific peptidase 51
chrX	55489202	55490202	uc004dun.3_up_1000_chrX_55489203_r	-	uc004dun.3	RGD:1562211	USP51	ubiquitin specific peptidase 51
chrX	71282191	71283191	uc011mpv.4_up_1000_chrX_71282192_f	+	uc011mpv.4	RGD:1549738	NONO	non-POU domain containing, octamer-binding
chrX	71282582	71283582	uc004dzn.5_up_1000_chrX_71282583_f	+	uc004dzn.5	RGD:1549738	NONO	non-POU domain containing, octamer-binding
chrX	71282589	71283589	uc004dzo.5_up_1000_chrX_71282590_f	+	uc004dzo.5	RGD:1549738	NONO	non-POU domain containing, octamer-binding
chrX	71282632	71283632	uc004dzp.5_up_1000_chrX_71282633_f	+	uc004dzp.5	RGD:1549738	NONO	non-POU domain containing, octamer-binding
chrX	71282651	71283651	uc064zum.1_up_1000_chrX_71282652_f	+	uc064zum.1	RGD:1549738	NONO	non-POU domain containing, octamer-binding
chrX	71282652	71283652	uc064zun.1_up_1000_chrX_71282653_f	+	uc064zun.1	RGD:1549738	NONO	non-POU domain containing, octamer-binding
chrX	71282671	71283671	uc064zuo.1_up_1000_chrX_71282672_f	+	uc064zuo.1	RGD:1549738	NONO	non-POU domain containing, octamer-binding
chrX	71282675	71283675	uc064zup.1_up_1000_chrX_71282676_f	+	uc064zup.1	RGD:1549738	NONO	non-POU domain containing, octamer-binding
chrX	71282693	71283693	uc064zuq.1_up_1000_chrX_71282694_f	+	uc064zuq.1	RGD:1549738	NONO	non-POU domain containing, octamer-binding
chrX	71282760	71283760	uc064zur.1_up_1000_chrX_71282761_f	+	uc064zur.1	RGD:1549738	NONO	non-POU domain containing, octamer-binding
chrX	71283193	71284193	uc064zus.1_up_1000_chrX_71283194_f	+	uc064zus.1	RGD:1549738	NONO	non-POU domain containing, octamer-binding
chrX	71290868	71291868	uc064zut.1_up_1000_chrX_71290869_f	+	uc064zut.1	RGD:1549738	NONO	non-POU domain containing, octamer-binding
chrX	71290916	71291916	uc064zuu.1_up_1000_chrX_71290917_f	+	uc064zuu.1	RGD:1549738	NONO	non-POU domain containing, octamer-binding
chrX	71290994	71291994	uc064zuv.1_up_1000_chrX_71290995_f	+	uc064zuv.1	RGD:1549738	NONO	non-POU domain containing, octamer-binding
chrX	71295860	71296860	uc064zuw.1_up_1000_chrX_71295861_f	+	uc064zuw.1	RGD:1549738	NONO	non-POU domain containing, octamer-binding
chrX	77522468	77523468	uc065aba.1_up_1000_chrX_77522469_r	-	uc065aba.1	RGD:619795	ATRX	ATRX, chromatin remodeler
chrX	77596875	77597875	uc065aaz.1_up_1000_chrX_77596876_r	-	uc065aaz.1	RGD:619795	ATRX	ATRX, chromatin remodeler
chrX	77600540	77601540	uc065abb.1_up_1000_chrX_77600541_r	-	uc065abb.1	RGD:619795	ATRX	ATRX, chromatin remodeler
chrX	77600755	77601755	uc065abc.1_up_1000_chrX_77600756_r	-	uc065abc.1	RGD:619795	ATRX	ATRX, chromatin remodeler
chrX	77633321	77634321	uc065abd.1_up_1000_chrX_77633322_r	-	uc065abd.1	RGD:619795	ATRX	ATRX, chromatin remodeler
chrX	77633865	77634865	uc065abe.1_up_1000_chrX_77633866_r	-	uc065abe.1	RGD:619795	ATRX	ATRX, chromatin remodeler
chrX	77652150	77653150	uc065abg.1_up_1000_chrX_77652151_r	-	uc065abg.1	RGD:619795	ATRX	ATRX, chromatin remodeler
chrX	77652276	77653276	uc065abf.1_up_1000_chrX_77652277_r	-	uc065abf.1	RGD:619795	ATRX	ATRX, chromatin remodeler
chrX	77682141	77683141	uc065abi.1_up_1000_chrX_77682142_r	-	uc065abi.1	RGD:619795	ATRX	ATRX, chromatin remodeler
chrX	77698580	77699580	uc065abl.1_up_1000_chrX_77698581_r	-	uc065abl.1	RGD:619795	ATRX	ATRX, chromatin remodeler
chrX	77786204	77787204	uc065abo.1_up_1000_chrX_77786205_r	-	uc065abo.1	RGD:619795	ATRX	ATRX, chromatin remodeler
chrX	77786208	77787208	uc065abj.1_up_1000_chrX_77786209_r	-	uc065abj.1	RGD:619795	ATRX	ATRX, chromatin remodeler
chrX	77786208	77787208	uc065abm.1_up_1000_chrX_77786209_r	-	uc065abm.1	RGD:619795	ATRX	ATRX, chromatin remodeler
chrX	77786216	77787216	uc004ecq.6_up_1000_chrX_77786217_r	-	uc004ecq.6	RGD:619795	ATRX	ATRX, chromatin remodeler
chrX	77786216	77787216	uc065aay.1_up_1000_chrX_77786217_r	-	uc065aay.1	RGD:619795	ATRX	ATRX, chromatin remodeler
chrX	77786220	77787220	uc065abh.1_up_1000_chrX_77786221_r	-	uc065abh.1	RGD:619795	ATRX	ATRX, chromatin remodeler
chrX	77786225	77787225	uc065abk.1_up_1000_chrX_77786226_r	-	uc065abk.1	RGD:619795	ATRX	ATRX, chromatin remodeler
chrX	77786233	77787233	uc065abn.1_up_1000_chrX_77786234_r	-	uc065abn.1	RGD:619795	ATRX	ATRX, chromatin remodeler
chrX	77786269	77787269	uc004ecp.5_up_1000_chrX_77786270_r	-	uc004ecp.5	RGD:619795	ATRX	ATRX, chromatin remodeler
chrX	103676931	103677931	uc065als.1_up_1000_chrX_103676932_r	-	uc065als.1	RGD:1359471	MORF4L2	mortality factor 4 like 2
chrX	103685505	103686505	uc065aly.1_up_1000_chrX_103685506_r	-	uc065aly.1	RGD:1359471	MORF4L2	mortality factor 4 like 2
chrX	103686668	103687668	uc065alr.1_up_1000_chrX_103686669_r	-	uc065alr.1	RGD:1359471	MORF4L2	mortality factor 4 like 2
chrX	103686684	103687684	uc065alz.1_up_1000_chrX_103686685_r	-	uc065alz.1	RGD:1359471	MORF4L2	mortality factor 4 like 2
chrX	103686705	103687705	uc065alx.1_up_1000_chrX_103686706_r	-	uc065alx.1	RGD:1359471	MORF4L2	mortality factor 4 like 2
chrX	103686709	103687709	uc065alv.1_up_1000_chrX_103686710_r	-	uc065alv.1	RGD:1359471	MORF4L2	mortality factor 4 like 2
chrX	103686816	103687816	uc065ama.1_up_1000_chrX_103686817_r	-	uc065ama.1	RGD:1359471	MORF4L2	mortality factor 4 like 2
chrX	103686818	103687818	uc004ekx.4_up_1000_chrX_103686819_r	-	uc004ekx.4	RGD:1359471	MORF4L2	mortality factor 4 like 2
chrX	103686818	103687818	uc004ela.4_up_1000_chrX_103686819_r	-	uc004ela.4	RGD:1359471	MORF4L2	mortality factor 4 like 2
chrX	103688027	103689027	uc065amb.1_up_1000_chrX_103688028_r	-	uc065amb.1	RGD:1359471	MORF4L2	mortality factor 4 like 2
chrX	103688038	103689038	uc065alt.1_up_1000_chrX_103688039_r	-	uc065alt.1	RGD:1359471	MORF4L2	mortality factor 4 like 2
chrX	103688041	103689041	uc065alu.1_up_1000_chrX_103688042_r	-	uc065alu.1	RGD:1359471	MORF4L2	mortality factor 4 like 2
chrX	103688064	103689064	uc004ele.4_up_1000_chrX_103688065_r	-	uc004ele.4	RGD:1359471	MORF4L2	mortality factor 4 like 2
chrX	103688122	103689122	uc065alw.1_up_1000_chrX_103688123_r	-	uc065alw.1	RGD:1359471	MORF4L2	mortality factor 4 like 2
chrX	103688158	103689158	uc004elf.4_up_1000_chrX_103688159_r	-	uc004elf.4	RGD:1359471	MORF4L2	mortality factor 4 like 2
chrX	119573466	119574466	uc004erl.5_up_1000_chrX_119573467_f	+	uc004erl.5	RGD:1359534	UBE2A	ubiquitin-conjugating enzyme E2A
chrX	119573535	119574535	uc065awh.1_up_1000_chrX_119573536_f	+	uc065awh.1	RGD:1359534	UBE2A	ubiquitin-conjugating enzyme E2A
chrX	119573545	119574545	uc004erm.5_up_1000_chrX_119573546_f	+	uc004erm.5	RGD:1359534	UBE2A	ubiquitin-conjugating enzyme E2A
chrX	119573548	119574548	uc065awi.1_up_1000_chrX_119573549_f	+	uc065awi.1	RGD:1359534	UBE2A	ubiquitin-conjugating enzyme E2A
chrX	119573562	119574562	uc065awj.1_up_1000_chrX_119573563_f	+	uc065awj.1	RGD:1359534	UBE2A	ubiquitin-conjugating enzyme E2A
chrX	119573562	119574562	uc065awk.1_up_1000_chrX_119573563_f	+	uc065awk.1	RGD:1359534	UBE2A	ubiquitin-conjugating enzyme E2A
chrX	119573570	119574570	uc065awl.1_up_1000_chrX_119573571_f	+	uc065awl.1	RGD:1359534	UBE2A	ubiquitin-conjugating enzyme E2A
chrX	119573577	119574577	uc065awm.1_up_1000_chrX_119573578_f	+	uc065awm.1	RGD:1359534	UBE2A	ubiquitin-conjugating enzyme E2A
chrX	119573747	119574747	uc065awn.1_up_1000_chrX_119573748_f	+	uc065awn.1	RGD:1359534	UBE2A	ubiquitin-conjugating enzyme E2A
chrX	119579334	119580334	uc065awo.1_up_1000_chrX_119579335_f	+	uc065awo.1	RGD:1359534	UBE2A	ubiquitin-conjugating enzyme E2A
